Note,Score_duration,Time-Signature,Movement,Measure,Repeated
E♭6,0.125,4/4,1,9,0
D6,0.125,4/4,1,9,0
E♭6,0.25,4/4,1,9,0
G4,0.25,4/4,1,9,0
A♭4,0.5,4/4,1,9,0
E♭6,0.375,4/4,1,9,0
E♭5,0.125,4/4,1,9,0
E♭5,0.25,4/4,1,10,0
E♭6,0.125,4/4,1,10,0
D6,0.125,4/4,1,10,0
E♭6,0.25,4/4,1,10,0
B♭4,0.25,4/4,1,10,0
C5,0.5,4/4,1,10,0
E♭6,0.375,4/4,1,10,0
E♭5,0.125,4/4,1,10,0
F5,0.25,4/4,1,10,0
A♭4,0.25,4/4,1,10,0
B♭4,0.25,4/4,1,10,0
G5,0.25,4/4,1,10,0
A♭5,0.25,4/4,1,10,0
C5,0.25,4/4,1,10,0
D5,0.25,4/4,1,10,0
B♭5,0.25,4/4,1,10,0
A♭5,0.25,4/4,1,11,0
G5,0.25,4/4,1,11,0
F5,0.25,4/4,1,11,0
E♭5,0.25,4/4,1,11,0
B♭4,0.25,4/4,1,11,0
E♭5,0.25,4/4,1,11,0
A♭4,0.25,4/4,1,11,0
D5,0.25,4/4,1,11,0
G4,0.125,4/4,1,11,0
B♭4,0.125,4/4,1,11,0
E♭5,0.75,4/4,1,11,0
0,0.5,4/4,1,11,0
E♭6,0.375,4/4,1,11,0
E♭5,0.125,4/4,1,11,0
E♭5,0.25,4/4,1,12,0
E♭6,0.125,4/4,1,12,0
D6,0.125,4/4,1,12,0
E♭6,0.25,4/4,1,12,0
G4,0.25,4/4,1,12,0
A♭4,0.5,4/4,1,12,0
E♭6,0.375,4/4,1,12,0
E♭5,0.125,4/4,1,12,0
E♭5,0.25,4/4,1,12,0
E♭6,0.125,4/4,1,12,0
D6,0.125,4/4,1,12,0
E♭6,0.25,4/4,1,12,0
B♭4,0.25,4/4,1,12,0
C5,0.5,4/4,1,12,0
E♭6,0.375,4/4,1,12,0
E♭5,0.125,4/4,1,12,0
F5,0.25,4/4,1,13,0
A♭4,0.25,4/4,1,13,0
B♭4,0.25,4/4,1,13,0
G5,0.25,4/4,1,13,0
A♭5,0.25,4/4,1,13,0
C5,0.25,4/4,1,13,0
D5,0.25,4/4,1,13,0
B♭5,0.25,4/4,1,13,0
A♭5,0.25,4/4,1,13,0
G5,0.25,4/4,1,13,0
F5,0.25,4/4,1,13,0
E♭5,0.25,4/4,1,13,0
B♭4,0.25,4/4,1,13,0
E♭5,0.25,4/4,1,13,0
A♭4,0.25,4/4,1,13,0
D5,0.25,4/4,1,13,0
G4,0.125,4/4,1,14,0
B♭4,0.125,4/4,1,14,0
E♭5,0.75,4/4,1,14,0
0,1.0,4/4,1,14,0
0,1.0,4/4,1,14,0
0,0.5,4/4,1,14,0
0,0,0,x,x,.
E♭5,0.5,3/4,2,15,0
B♭5,1.0,3/4,2,15,0
C6,1.0,3/4,2,15,0
E♭5,0.5,3/4,2,15,0
D5,0.25,3/4,2,16,0
F5,0.25,3/4,2,16,0
D5,0.25,3/4,2,16,0
B♭4,0.25,3/4,2,16,0
D5,0.25,3/4,2,16,0
F5,0.25,3/4,2,16,0
D5,0.25,3/4,2,16,0
B♭4,0.25,3/4,2,16,0
D5,0.25,3/4,2,16,0
F5,0.25,3/4,2,16,0
D5,0.25,3/4,2,16,0
B♭4,0.25,3/4,2,16,0
E♭5,0.5,3/4,2,17,0
B♭5,1.0,3/4,2,17,0
C6,1.0,3/4,2,17,0
E♭5,0.5,3/4,2,17,0
D5,0.25,3/4,2,18,0
F5,0.25,3/4,2,18,0
D5,0.25,3/4,2,18,0
B♭4,0.25,3/4,2,18,0
F5,0.5,3/4,2,18,0
B♭4,0.5,3/4,2,18,0
0,0.5,3/4,2,18,0
A♭4,0.5,3/4,2,18,0
G4,0.5,3/4,2,19,0
E♭5,0.5,3/4,2,19,0
A♭4,0.5,3/4,2,19,0
E♭5,0.5,3/4,2,19,0
B♭4,0.5,3/4,2,19,0
E♭5,0.5,3/4,2,19,0
C5,0.25,3/4,2,20,0
A♭4,0.25,3/4,2,20,0
C5,0.25,3/4,2,20,0
E♭5,0.25,3/4,2,20,0
A♭5,0.5,3/4,2,20,0
C5,0.5,3/4,2,20,0
B♭4,0.5,3/4,2,20,0
C5,0.25,3/4,2,20,0
B♭4,0.25,3/4,2,20,0
A4,0.5,3/4,2,21,0
F5,0.5,3/4,2,21,0
B♭4,0.5,3/4,2,21,0
F5,0.5,3/4,2,21,0
C5,0.5,3/4,2,21,0
F5,0.5,3/4,2,21,0
D5,0.25,3/4,2,22,0
B♭4,0.25,3/4,2,22,0
D5,0.25,3/4,2,22,0
F5,0.25,3/4,2,22,0
B♭5,0.5,3/4,2,22,0
D5,0.5,3/4,2,22,0
E♭5,0.5,3/4,2,22,0
B♭5,0.5,3/4,2,22,0
A♭4,0.5,3/4,2,23,0
C6,0.5,3/4,2,23,0
G4,0.5,3/4,2,23,0
B♭5,0.5,3/4,2,23,0
B♭4,0.5,3/4,2,23,0
D6,0.5,3/4,2,23,0
C5,0.5,3/4,2,24,0
E♭6,0.5,3/4,2,24,0
B♭4,0.5,3/4,2,24,0
D6,0.5,3/4,2,24,0
E♭5,0.5,3/4,2,24,0
C6,0.5,3/4,2,24,0
D5,0.5,3/4,2,25,0
B♭5,0.5,3/4,2,25,0
B♭4,0.5,3/4,2,25,0
A♭5,0.5,3/4,2,25,0
E♭5,0.5,3/4,2,25,0
G5,0.5,3/4,2,25,0
A♭4,0.5,3/4,2,26,0
F5,0.5,3/4,2,26,0
G4,0.5,3/4,2,26,0
E♭5,0.5,3/4,2,26,0
B♭4,0.5,3/4,2,26,0
D5,0.5,3/4,2,26,0
0,0.5,3/4,2,27,0
E♭5,0.25,3/4,2,27,0
D5,0.25,3/4,2,27,0
E♭5,0.5,3/4,2,27,0
F5,0.5,3/4,2,27,0
G5,0.5,3/4,2,27,0
A5,0.5,3/4,2,27,0
B♭4,0.5,3/4,2,28,0
F6,1.0,3/4,2,28,0
G6,1.0,3/4,2,28,0
B♭5,0.5,3/4,2,28,0
A5,0.25,3/4,2,29,0
C6,0.25,3/4,2,29,0
A5,0.25,3/4,2,29,0
F5,0.25,3/4,2,29,0
A5,0.25,3/4,2,29,0
C6,0.25,3/4,2,29,0
A5,0.25,3/4,2,29,0
F5,0.25,3/4,2,29,0
A5,0.25,3/4,2,29,0
C6,0.25,3/4,2,29,0
A5,0.25,3/4,2,29,0
F5,0.25,3/4,2,29,0
B♭5,0.5,3/4,2,30,0
F6,1.0,3/4,2,30,0
G6,1.0,3/4,2,30,0
B♭5,0.5,3/4,2,30,0
A5,0.25,3/4,2,31,0
C6,0.25,3/4,2,31,0
A5,0.25,3/4,2,31,0
F5,0.25,3/4,2,31,0
C6,0.5,3/4,2,31,0
F5,0.5,3/4,2,31,0
0,0.5,3/4,2,31,0
E♭5,0.5,3/4,2,31,0
D5,0.5,3/4,2,32,0
B♭5,0.5,3/4,2,32,0
E♭5,0.5,3/4,2,32,0
B♭5,0.5,3/4,2,32,0
F5,0.5,3/4,2,32,0
B♭5,0.5,3/4,2,32,0
G5,0.25,3/4,2,33,0
E♭5,0.25,3/4,2,33,0
G5,0.25,3/4,2,33,0
B♭5,0.25,3/4,2,33,0
E♭6,0.5,3/4,2,33,0
G5,0.5,3/4,2,33,0
F5,0.5,3/4,2,33,0
G5,0.25,3/4,2,33,0
F5,0.25,3/4,2,33,0
E5,0.5,3/4,2,34,0
C6,0.5,3/4,2,34,0
F5,0.5,3/4,2,34,0
C6,0.5,3/4,2,34,0
G5,0.5,3/4,2,34,0
C6,0.5,3/4,2,34,0
A5,0.25,3/4,2,35,0
F5,0.25,3/4,2,35,0
A5,0.25,3/4,2,35,0
C6,0.25,3/4,2,35,0
F6,0.5,3/4,2,35,0
A5,0.5,3/4,2,35,0
B♭5,0.5,3/4,2,35,0
F6,0.5,3/4,2,35,0
E♭5,0.5,3/4,2,36,0
G6,0.5,3/4,2,36,0
D5,0.5,3/4,2,36,0
F6,0.5,3/4,2,36,0
F5,0.5,3/4,2,36,0
D6,0.5,3/4,2,36,0
G5,0.5,3/4,2,37,0
E♭6,0.5,3/4,2,37,0
F5,0.5,3/4,2,37,0
D6,0.5,3/4,2,37,0
B♭5,0.5,3/4,2,37,0
G6,0.5,3/4,2,37,0
A5,0.5,3/4,2,38,0
F6,0.5,3/4,2,38,0
F5,0.5,3/4,2,38,0
E♭6,0.5,3/4,2,38,0
B♭5,0.5,3/4,2,38,0
D6,0.5,3/4,2,38,0
E♭5,0.5,3/4,2,39,0
C6,0.5,3/4,2,39,0
D5,0.5,3/4,2,39,0
B♭5,0.5,3/4,2,39,0
F5,0.5,3/4,2,39,0
A5,0.5,3/4,2,39,0
0,0.5,3/4,2,40,0
B♭5,0.25,3/4,2,40,0
A5,0.25,3/4,2,40,0
B♭5,0.5,3/4,2,40,0
G5,0.5,3/4,2,40,0
A♭5,0.5,3/4,2,40,0
F5,0.5,3/4,2,40,0
C5,0.25,3/4,2,41,0
D5,0.25,3/4,2,41,0
E5,0.25,3/4,2,41,0
F5,0.25,3/4,2,41,0
G5,0.5,3/4,2,41,0
B♭4,0.5,3/4,2,41,0
A♭4,0.5,3/4,2,41,0
F5,0.5,3/4,2,41,0
B♭4,0.5,3/4,2,42,0
G5,0.5,3/4,2,42,0
A♭4,0.5,3/4,2,42,0
F5,0.5,3/4,2,42,0
G4,0.5,3/4,2,42,0
E5,0.5,3/4,2,42,0
A♭4,0.5,3/4,2,43,0
F5,0.25,3/4,2,43,0
E5,0.25,3/4,2,43,0
F5,0.5,3/4,2,43,0
D5,0.5,3/4,2,43,0
E♭5,0.5,3/4,2,43,0
C5,0.5,3/4,2,43,0
G5,0.25,3/4,2,44,0
A5,0.25,3/4,2,44,0
B5,0.25,3/4,2,44,0
C6,0.25,3/4,2,44,0
D6,0.5,3/4,2,44,0
F5,0.5,3/4,2,44,0
E♭5,0.5,3/4,2,44,0
C6,0.5,3/4,2,44,0
F5,0.5,3/4,2,45,0
D6,0.5,3/4,2,45,0
E♭5,0.5,3/4,2,45,0
C6,0.5,3/4,2,45,0
D5,0.5,3/4,2,45,0
B5,0.5,3/4,2,45,0
E♭5,0.5,3/4,2,46,0
C6,0.25,3/4,2,46,0
B5,0.25,3/4,2,46,0
C6,0.5,3/4,2,46,0
A5,0.5,3/4,2,46,0
A5,0.5,3/4,2,46,0
B♭5,0.5,3/4,2,46,0
0,0.5,3/4,2,47,0
A♭5,0.25,3/4,2,47,0
G5,0.25,3/4,2,47,0
A♭5,0.5,3/4,2,47,0
F♯5,0.5,3/4,2,47,0
F♯5,0.5,3/4,2,47,0
G5,0.5,3/4,2,47,0
0,0.5,3/4,2,48,0
E♭6,0.25,3/4,2,48,0
D6,0.25,3/4,2,48,0
E♭6,0.5,3/4,2,48,0
C6,0.5,3/4,2,48,0
D♭6,0.5,3/4,2,48,0
F5,0.5,3/4,2,48,0
B5,0.5,3/4,2,49,0
G5,0.5,3/4,2,49,0
E♭5,0.5,3/4,2,49,0
D5,0.25,3/4,2,49,0
C5,0.25,3/4,2,49,0
G4,0.5,3/4,2,49,0
B5,0.5,3/4,2,49,0
C5,0.25,3/4,2,50,0
B♭5,0.25,3/4,2,50,0
A♭5,0.25,3/4,2,50,0
G5,0.25,3/4,2,50,0
A♭5,0.5,3/4,2,50,0
F6,0.5,3/4,2,50,0
G5,0.5,3/4,2,50,0
E6,0.5,3/4,2,50,0
F5,0.25,3/4,2,51,0
E♭6,0.25,3/4,2,51,0
D6,0.25,3/4,2,51,0
C6,0.25,3/4,2,51,0
D6,0.5,3/4,2,51,0
C6,0.25,3/4,2,51,0
B♭5,0.25,3/4,2,51,0
F5,0.5,3/4,2,51,0
A5,0.5,3/4,2,51,0
B♭4,0.25,3/4,2,52,0
A♭5,0.25,3/4,2,52,0
G5,0.25,3/4,2,52,0
F5,0.25,3/4,2,52,0
G5,0.5,3/4,2,52,0
E♭6,0.5,3/4,2,52,0
F5,0.5,3/4,2,52,0
D6,0.5,3/4,2,52,0
E♭5,0.5,3/4,2,53,0
B♭5,1.0,3/4,2,53,0
C6,1.0,3/4,2,53,0
E♭5,0.5,3/4,2,53,0
D5,0.25,3/4,2,54,0
F5,0.25,3/4,2,54,0
D5,0.25,3/4,2,54,0
B♭4,0.25,3/4,2,54,0
D5,0.25,3/4,2,54,0
F5,0.25,3/4,2,54,0
D5,0.25,3/4,2,54,0
B♭4,0.25,3/4,2,54,0
D5,0.25,3/4,2,54,0
F5,0.25,3/4,2,54,0
D5,0.25,3/4,2,54,0
B♭4,0.25,3/4,2,54,0
E♭5,0.5,3/4,2,55,0
B♭5,1.0,3/4,2,55,0
C6,1.0,3/4,2,55,0
E♭5,0.5,3/4,2,55,0
D5,0.25,3/4,2,56,0
F5,0.25,3/4,2,56,0
D5,0.25,3/4,2,56,0
B♭4,0.25,3/4,2,56,0
F5,0.5,3/4,2,56,0
B♭4,0.5,3/4,2,56,0
0,0.5,3/4,2,56,0
A♭4,0.5,3/4,2,56,0
G4,0.5,3/4,2,57,0
B♭5,0.5,3/4,2,57,0
A♭4,0.5,3/4,2,57,0
C6,0.5,3/4,2,57,0
B♭4,0.5,3/4,2,57,0
G5,0.5,3/4,2,57,0
C5,0.5,3/4,2,58,0
A♭5,0.25,3/4,2,58,0
G5,0.25,3/4,2,58,0
A♭5,0.5,3/4,2,58,0
C5,0.5,3/4,2,58,0
B♭4,0.5,3/4,2,58,0
C5,0.25,3/4,2,58,0
B♭4,0.25,3/4,2,58,0
A4,0.5,3/4,2,59,0
C6,0.5,3/4,2,59,0
B♭4,0.5,3/4,2,59,0
D6,0.5,3/4,2,59,0
C5,0.5,3/4,2,59,0
A5,0.5,3/4,2,59,0
D5,0.5,3/4,2,60,0
B♭5,0.25,3/4,2,60,0
A5,0.25,3/4,2,60,0
B♭5,0.5,3/4,2,60,0
D5,0.5,3/4,2,60,0
E♭5,0.5,3/4,2,60,0
G5,0.5,3/4,2,60,0
C5,0.5,3/4,2,61,0
A♭5,0.5,3/4,2,61,0
B♭4,0.5,3/4,2,61,0
G5,0.5,3/4,2,61,0
G4,0.5,3/4,2,61,0
B♭5,0.5,3/4,2,61,0
A♭4,0.5,3/4,2,62,0
C6,0.5,3/4,2,62,0
G4,0.5,3/4,2,62,0
B♭5,0.5,3/4,2,62,0
C5,0.5,3/4,2,62,0
E♭6,0.5,3/4,2,62,0
B♭4,0.5,3/4,2,63,0
D6,0.5,3/4,2,63,0
D5,0.5,3/4,2,63,0
A♭5,0.5,3/4,2,63,0
E♭5,0.5,3/4,2,63,0
G5,0.5,3/4,2,63,0
A♭4,0.5,3/4,2,64,0
F5,0.5,3/4,2,64,0
G4,0.5,3/4,2,64,0
E♭5,0.5,3/4,2,64,0
B♭4,0.5,3/4,2,64,0
D5,0.5,3/4,2,64,0
0,0.5,3/4,2,65,0
E♭5,0.25,3/4,2,65,0
D5,0.25,3/4,2,65,0
E♭5,0.25,3/4,2,65,0
F5,0.25,3/4,2,65,0
G5,0.25,3/4,2,65,0
A♭5,0.25,3/4,2,65,0
B♭5,0.25,3/4,2,65,0
G5,0.25,3/4,2,65,0
A♭5,0.25,3/4,2,65,0
B♭5,0.25,3/4,2,65,0
A♭4,0.5,3/4,2,66,0
C6,0.5,3/4,2,66,0
G4,0.5,3/4,2,66,0
B♭5,0.5,3/4,2,66,0
C5,0.5,3/4,2,66,0
E♭6,0.5,3/4,2,66,0
B♭4,0.5,3/4,2,67,0
D6,0.5,3/4,2,67,0
D5,0.5,3/4,2,67,0
A♭5,0.5,3/4,2,67,0
E♭5,0.5,3/4,2,67,0
G5,0.5,3/4,2,67,0
A♭4,0.5,3/4,2,68,0
F5,0.5,3/4,2,68,0
G4,0.5,3/4,2,68,0
E♭5,0.5,3/4,2,68,0
B♭4,0.5,3/4,2,68,0
D5,0.5,3/4,2,68,0
E♭5,1.0,3/4,2,69,0
0,1.0,3/4,2,69,0
0,1.0,3/4,2,69,0
0,0,0,x,x,.
B♭5,2.0,4/4,3,70,0
A♭5,0.25,4/4,3,70,0
B♭5,0.25,4/4,3,70,0
C6,0.5,4/4,3,70,0
B♭5,1.0,4/4,3,70,0
G5,1.0,4/4,3,71,0
F5,0.5,4/4,3,71,0
G5,0.5,4/4,3,71,0
A♭5,0.5,4/4,3,71,0
G5,0.5,4/4,3,71,0
F5,0.5,4/4,3,71,0
G5,0.5,4/4,3,71,0
E♭5,1.0,4/4,3,72,0
B♭4,1.0,4/4,3,72,0
E♭5,0.5,4/4,3,72,0
F5,0.25,4/4,3,72,0
G5,0.25,4/4,3,72,0
F5,0.5,4/4,3,72,0
G5,0.25,4/4,3,72,0
A♭5,0.25,4/4,3,72,0
G5,1.0,4/4,3,73,0
F5,1.0,4/4,3,73,0
0,2.0,4/4,3,73,0
E♭5,1.0,4/4,3,74,0
B♭4,1.0,4/4,3,74,0
E♭5,0.5,4/4,3,74,0
F5,0.25,4/4,3,74,0
G5,0.25,4/4,3,74,0
F5,0.5,4/4,3,74,0
G5,0.25,4/4,3,74,0
A♭5,0.25,4/4,3,74,0
G5,1.0,4/4,3,75,0
F5,1.0,4/4,3,75,0
0,2.0,4/4,3,75,0
B♭5,2.0,4/4,3,76,0
A♭5,0.25,4/4,3,76,0
B♭5,0.25,4/4,3,76,0
C6,0.5,4/4,3,76,0
B♭5,1.0,4/4,3,76,0
G5,1.0,4/4,3,77,0
F5,0.5,4/4,3,77,0
G5,0.5,4/4,3,77,0
A♭5,0.5,4/4,3,77,0
G5,0.5,4/4,3,77,0
F5,0.5,4/4,3,77,0
G5,0.5,4/4,3,77,0
E♭5,1.0,4/4,3,78,0
B♭4,1.0,4/4,3,78,0
B♭5,1.0,4/4,3,78,0
E♭5,1.0,4/4,3,78,0
E♭6,1.0,4/4,3,79,0
D6,0.5,4/4,3,79,0
C6,0.5,4/4,3,79,0
B♭5,0.5,4/4,3,79,0
A♭5,0.5,4/4,3,79,0
G5,0.5,4/4,3,79,0
F5,0.5,4/4,3,79,0
E♭6,1.0,4/4,3,80,0
E♭5,1.0,4/4,3,80,0
G5,0.5,4/4,3,80,0
F5,0.5,4/4,3,80,0
E♭5,0.5,4/4,3,80,0
D5,0.5,4/4,3,80,0
E♭5,2.0,4/4,3,81,0
0,2.0,4/4,3,81,0
B♭5,2.0,4/4,3,70,1
A♭5,0.25,4/4,3,70,1
B♭5,0.25,4/4,3,70,1
C6,0.5,4/4,3,70,1
B♭5,1.0,4/4,3,70,1
G5,1.0,4/4,3,71,1
F5,0.5,4/4,3,71,1
G5,0.5,4/4,3,71,1
A♭5,0.5,4/4,3,71,1
G5,0.5,4/4,3,71,1
F5,0.5,4/4,3,71,1
G5,0.5,4/4,3,71,1
E♭5,1.0,4/4,3,72,1
B♭4,1.0,4/4,3,72,1
E♭5,0.5,4/4,3,72,1
F5,0.25,4/4,3,72,1
G5,0.25,4/4,3,72,1
F5,0.5,4/4,3,72,1
G5,0.25,4/4,3,72,1
A♭5,0.25,4/4,3,72,1
G5,1.0,4/4,3,73,1
F5,1.0,4/4,3,73,1
0,2.0,4/4,3,73,1
E♭5,1.0,4/4,3,74,1
B♭4,1.0,4/4,3,74,1
E♭5,0.5,4/4,3,74,1
F5,0.25,4/4,3,74,1
G5,0.25,4/4,3,74,1
F5,0.5,4/4,3,74,1
G5,0.25,4/4,3,74,1
A♭5,0.25,4/4,3,74,1
G5,1.0,4/4,3,75,1
F5,1.0,4/4,3,75,1
0,2.0,4/4,3,75,1
B♭5,2.0,4/4,3,76,1
A♭5,0.25,4/4,3,76,1
B♭5,0.25,4/4,3,76,1
C6,0.5,4/4,3,76,1
B♭5,1.0,4/4,3,76,1
G5,1.0,4/4,3,77,1
F5,0.5,4/4,3,77,1
G5,0.5,4/4,3,77,1
A♭5,0.5,4/4,3,77,1
G5,0.5,4/4,3,77,1
F5,0.5,4/4,3,77,1
G5,0.5,4/4,3,77,1
E♭5,1.0,4/4,3,78,1
B♭4,1.0,4/4,3,78,1
B♭5,1.0,4/4,3,78,1
E♭5,1.0,4/4,3,78,1
E♭6,1.0,4/4,3,79,1
D6,0.5,4/4,3,79,1
C6,0.5,4/4,3,79,1
B♭5,0.5,4/4,3,79,1
A♭5,0.5,4/4,3,79,1
G5,0.5,4/4,3,79,1
F5,0.5,4/4,3,79,1
E♭6,1.0,4/4,3,80,1
E♭5,1.0,4/4,3,80,1
G5,0.5,4/4,3,80,1
F5,0.5,4/4,3,80,1
E♭5,0.5,4/4,3,80,1
D5,0.5,4/4,3,80,1
E♭5,2.0,4/4,3,81,1
0,2.0,4/4,3,81,1
G5,2.0,4/4,3,82,0
F5,0.25,4/4,3,82,0
G5,0.25,4/4,3,82,0
A♭5,0.5,4/4,3,82,0
G5,1.0,4/4,3,82,0
C6,1.0,4/4,3,83,0
B5,0.5,4/4,3,83,0
C6,0.5,4/4,3,83,0
D6,0.5,4/4,3,83,0
C6,0.5,4/4,3,83,0
B5,0.5,4/4,3,83,0
C6,0.5,4/4,3,83,0
G5,2.0,4/4,3,84,0
F5,0.25,4/4,3,84,0
G5,0.25,4/4,3,84,0
A♭5,0.5,4/4,3,84,0
G5,1.0,4/4,3,84,0
E♭6,1.0,4/4,3,85,0
D6,1.0,4/4,3,85,0
0,2.0,4/4,3,85,0
E♭6,1.0,4/4,3,86,0
C5,0.5,4/4,3,86,0
B♭4,0.5,4/4,3,86,0
A4,1.0,4/4,3,86,0
E♭6,1.0,4/4,3,86,0
D6,1.0,4/4,3,87,0
B♭4,0.5,4/4,3,87,0
A4,0.5,4/4,3,87,0
G4,1.0,4/4,3,87,0
B♭5,1.0,4/4,3,87,0
A5,1.0,4/4,3,88,0
B♭5,0.5,4/4,3,88,0
G5,0.5,4/4,3,88,0
B♭5,0.5,4/4,3,88,0
A5,0.5,4/4,3,88,0
G5,0.5,4/4,3,88,0
F♯5,0.5,4/4,3,88,0
G5,0.5,4/4,3,89,0
B♭5,0.5,4/4,3,89,0
A♭5,0.5,4/4,3,89,0
G5,0.5,4/4,3,89,0
A♭5,0.5,4/4,3,89,0
G5,0.5,4/4,3,89,0
F5,0.5,4/4,3,89,0
E5,0.5,4/4,3,89,0
F5,0.5,4/4,3,90,0
A♭5,0.5,4/4,3,90,0
C6,2.0,4/4,3,90,0
B♭5,1.0,4/4,3,90,0
D5,1.0,4/4,3,91,0
E♭5,1.0,4/4,3,91,0
0,2.0,4/4,3,91,0
F5,0.5,4/4,3,92,0
A♭5,0.5,4/4,3,92,0
C6,2.0,4/4,3,92,0
B♭5,1.0,4/4,3,92,0
D5,1.0,4/4,3,93,0
E♭5,1.0,4/4,3,93,0
0,2.0,4/4,3,93,0
A♭5,0.5,4/4,3,94,0
B♭5,0.5,4/4,3,94,0
A♭5,0.5,4/4,3,94,0
F5,0.5,4/4,3,94,0
G5,0.5,4/4,3,94,0
A♭5,0.5,4/4,3,94,0
G5,0.5,4/4,3,94,0
E♭5,0.5,4/4,3,94,0
F5,0.5,4/4,3,95,0
G5,0.5,4/4,3,95,0
F5,0.5,4/4,3,95,0
D5,0.5,4/4,3,95,0
E♭5,1.0,4/4,3,95,0
B♭5,1.0,4/4,3,95,0
G5,1.0,4/4,3,96,0
F5,0.5,4/4,3,96,0
G5,0.5,4/4,3,96,0
A♭5,0.5,4/4,3,96,0
G5,0.5,4/4,3,96,0
F5,0.5,4/4,3,96,0
E♭5,0.5,4/4,3,96,0
D5,0.5,4/4,3,97,0
B♭4,0.5,4/4,3,97,0
C5,0.5,4/4,3,97,0
D5,0.5,4/4,3,97,0
E♭5,0.5,4/4,3,97,0
F5,0.5,4/4,3,97,0
G5,0.5,4/4,3,97,0
A♭5,0.5,4/4,3,97,0
B♭5,2.0,4/4,3,70,2
A♭5,0.25,4/4,3,70,2
B♭5,0.25,4/4,3,70,2
C6,0.5,4/4,3,70,2
B♭5,1.0,4/4,3,70,2
G5,1.0,4/4,3,71,2
F5,0.5,4/4,3,71,2
G5,0.5,4/4,3,71,2
A♭5,0.5,4/4,3,71,2
G5,0.5,4/4,3,71,2
F5,0.5,4/4,3,71,2
G5,0.5,4/4,3,71,2
E♭5,1.0,4/4,3,72,2
B♭4,1.0,4/4,3,72,2
