Note,Score_duration,Time-Signature,Movement,Measure,Repeated
A5,0.25,4/4,1,5,0
F5,0.75,4/4,1,5,0
C6,0.25,4/4,1,5,0
F5,0.75,4/4,1,5,0
E5,0.25,4/4,1,6,0
D5,0.25,4/4,1,6,0
E5,1.5,4/4,1,6,0
G5,0.25,4/4,1,6,0
E5,0.75,4/4,1,6,0
C6,0.25,4/4,1,6,0
E5,0.75,4/4,1,6,0
F4,0.25,4/4,1,7,0
E5,0.25,4/4,1,7,0
D5,0.25,4/4,1,7,0
C5,0.25,4/4,1,7,0
A5,0.25,4/4,1,7,0
E5,0.25,4/4,1,7,0
D5,0.25,4/4,1,7,0
C5,0.25,4/4,1,7,0
F4,0.25,4/4,1,7,0
E5,0.25,4/4,1,7,0
D5,0.25,4/4,1,7,0
C5,0.25,4/4,1,7,0
A5,0.25,4/4,1,7,0
E5,0.25,4/4,1,7,0
D5,0.25,4/4,1,7,0
C5,0.25,4/4,1,7,0
F♯4,0.25,4/4,1,8,0
E5,0.25,4/4,1,8,0
D5,0.25,4/4,1,8,0
C5,0.25,4/4,1,8,0
C6,0.25,4/4,1,8,0
E5,0.25,4/4,1,8,0
D5,0.25,4/4,1,8,0
C5,0.25,4/4,1,8,0
F♯4,0.25,4/4,1,8,0
E5,0.25,4/4,1,8,0
D5,0.25,4/4,1,8,0
C5,0.25,4/4,1,8,0
C6,0.25,4/4,1,8,0
E5,0.25,4/4,1,8,0
D5,0.25,4/4,1,8,0
C5,0.25,4/4,1,8,0
G4,0.25,4/4,1,9,0
B4,0.25,4/4,1,9,0
D5,0.25,4/4,1,9,0
B4,0.25,4/4,1,9,0
G5,0.25,4/4,1,9,0
D5,0.25,4/4,1,9,0
B5,0.25,4/4,1,9,0
G5,0.25,4/4,1,9,0
G4,0.25,4/4,1,9,0
C5,0.25,4/4,1,9,0
E5,0.25,4/4,1,9,0
C5,0.25,4/4,1,9,0
G5,0.25,4/4,1,9,0
E5,0.25,4/4,1,9,0
C6,0.25,4/4,1,9,0
G5,0.25,4/4,1,9,0
G4,0.25,4/4,1,10,0
B4,0.25,4/4,1,10,0
D5,0.25,4/4,1,10,0
B4,0.25,4/4,1,10,0
G5,0.25,4/4,1,10,0
D5,0.25,4/4,1,10,0
B5,0.25,4/4,1,10,0
G5,0.25,4/4,1,10,0
D6,0.5,4/4,1,10,0
G4,0.5,4/4,1,10,0
0,1.0,4/4,1,10,0
0,0,0,x,x,.
C5,1.0,4/4,2,11,0
F5,1.0,4/4,2,11,0
E5,1.0,4/4,2,11,0
A5,1.0,4/4,2,11,0
F5,0.5,4/4,2,12,0
D5,0.5,4/4,2,12,0
G5,0.5,4/4,2,12,0
G4,0.5,4/4,2,12,0
C5,0.5,4/4,2,12,0
E5,0.5,4/4,2,12,0
D5,0.5,4/4,2,12,0
C5,0.5,4/4,2,12,0
G5,0.5,4/4,2,13,0
B4,0.5,4/4,2,13,0
C6,0.5,4/4,2,13,0
A4,0.5,4/4,2,13,0
B5,0.5,4/4,2,13,0
G4,0.5,4/4,2,13,0
E6,0.5,4/4,2,13,0
C5,0.5,4/4,2,13,0
C6,0.5,4/4,2,14,0
A5,0.5,4/4,2,14,0
D6,0.5,4/4,2,14,0
D5,0.5,4/4,2,14,0
G5,0.5,4/4,2,14,0
B4,0.5,4/4,2,14,0
E5,0.5,4/4,2,14,0
D5,0.5,4/4,2,14,0
C♯5,0.5,4/4,2,15,0
G5,0.25,4/4,2,15,0
A5,0.125,4/4,2,15,0
B♭5,0.125,4/4,2,15,0
A5,0.5,4/4,2,15,0
G5,0.5,4/4,2,15,0
F5,0.5,4/4,2,15,0
A4,0.5,4/4,2,15,0
D5,0.5,4/4,2,15,0
C5,0.5,4/4,2,15,0
B4,0.5,4/4,2,16,0
F5,0.25,4/4,2,16,0
G5,0.125,4/4,2,16,0
A5,0.125,4/4,2,16,0
G5,0.5,4/4,2,16,0
F5,0.5,4/4,2,16,0
E5,0.5,4/4,2,16,0
B♭4,0.25,4/4,2,16,0
C5,0.125,4/4,2,16,0
D5,0.125,4/4,2,16,0
C5,0.5,4/4,2,16,0
B♭4,0.5,4/4,2,16,0
F5,0.5,4/4,2,17,0
A4,0.5,4/4,2,17,0
B♭5,0.5,4/4,2,17,0
G4,0.5,4/4,2,17,0
A5,0.5,4/4,2,17,0
F4,0.5,4/4,2,17,0
D6,0.5,4/4,2,17,0
B♭4,0.5,4/4,2,17,0
B♭5,0.5,4/4,2,18,0
G5,0.5,4/4,2,18,0
C6,0.5,4/4,2,18,0
C5,0.5,4/4,2,18,0
F4,0.25,4/4,2,18,0
F5,0.25,4/4,2,18,0
E5,0.25,4/4,2,18,0
F5,0.25,4/4,2,18,0
A5,0.25,4/4,2,18,0
F5,0.25,4/4,2,18,0
E5,0.25,4/4,2,18,0
F5,0.25,4/4,2,18,0
F4,0.25,4/4,2,19,0
F5,0.25,4/4,2,19,0
E5,0.25,4/4,2,19,0
F5,0.25,4/4,2,19,0
C6,0.25,4/4,2,19,0
F5,0.25,4/4,2,19,0
E5,0.25,4/4,2,19,0
F5,0.25,4/4,2,19,0
C5,0.25,4/4,2,19,0
E5,0.25,4/4,2,19,0
D5,0.25,4/4,2,19,0
E5,0.25,4/4,2,19,0
G5,0.25,4/4,2,19,0
E5,0.25,4/4,2,19,0
D5,0.25,4/4,2,19,0
E5,0.25,4/4,2,19,0
C5,0.25,4/4,2,20,0
E5,0.25,4/4,2,20,0
D5,0.25,4/4,2,20,0
E5,0.25,4/4,2,20,0
C6,0.25,4/4,2,20,0
E5,0.25,4/4,2,20,0
D5,0.25,4/4,2,20,0
E5,0.25,4/4,2,20,0
B4,0.25,4/4,2,20,0
F5,0.25,4/4,2,20,0
E5,0.25,4/4,2,20,0
F5,0.25,4/4,2,20,0
G5,0.25,4/4,2,20,0
F5,0.25,4/4,2,20,0
E5,0.25,4/4,2,20,0
F5,0.25,4/4,2,20,0
G4,0.25,4/4,2,21,0
F5,0.25,4/4,2,21,0
E5,0.25,4/4,2,21,0
F5,0.25,4/4,2,21,0
D6,0.25,4/4,2,21,0
F5,0.25,4/4,2,21,0
E5,0.25,4/4,2,21,0
F5,0.25,4/4,2,21,0
C5,0.5,4/4,2,21,0
E6,0.5,4/4,2,21,0
F5,0.5,4/4,2,21,0
D6,0.5,4/4,2,21,0
E5,0.5,4/4,2,22,0
C6,0.5,4/4,2,22,0
A5,0.5,4/4,2,22,0
C6,0.5,4/4,2,22,0
F5,0.25,4/4,2,22,0
A5,0.25,4/4,2,22,0
D5,0.25,4/4,2,22,0
F5,0.25,4/4,2,22,0
G5,0.25,4/4,2,22,0
B5,0.25,4/4,2,22,0
G4,0.25,4/4,2,22,0
F5,0.25,4/4,2,22,0
C5,0.25,4/4,2,23,0
F5,0.25,4/4,2,23,0
E5,0.25,4/4,2,23,0
D5,0.25,4/4,2,23,0
E5,0.5,4/4,2,23,0
A4,0.5,4/4,2,23,0
F4,0.5,4/4,2,23,0
D6,0.5,4/4,2,23,0
G4,0.5,4/4,2,23,0
B5,0.5,4/4,2,23,0
C5,0.5,4/4,2,24,0
B♭5,0.5,4/4,2,24,0
F5,0.5,4/4,2,24,0
A5,0.5,4/4,2,24,0
E5,0.25,4/4,2,24,0
C6,0.25,4/4,2,24,0
B5,0.25,4/4,2,24,0
C6,0.25,4/4,2,24,0
A5,0.25,4/4,2,24,0
C6,0.25,4/4,2,24,0
B5,0.25,4/4,2,24,0
C6,0.25,4/4,2,24,0
F5,0.5,4/4,2,25,0
D5,0.5,4/4,2,25,0
G5,0.5,4/4,2,25,0
G4,0.5,4/4,2,25,0
C5,0.5,4/4,2,25,0
E5,0.25,4/4,2,25,0
D5,0.25,4/4,2,25,0
E5,0.5,4/4,2,25,0
A4,0.5,4/4,2,25,0
F4,0.5,4/4,2,26,0
D6,0.5,4/4,2,26,0
G5,0.5,4/4,2,26,0
B5,0.5,4/4,2,26,0
C5,1.0,4/4,2,26,0
0,1.0,4/4,2,26,0
0,0,0,x,x,.
C6,1.1666666666666667,4/4,3,27,0
G5,0.16666666666666666,4/4,3,27,0
E5,0.16666666666666666,4/4,3,27,0
G5,0.16666666666666666,4/4,3,27,0
E5,0.16666666666666666,4/4,3,27,0
C5,0.16666666666666666,4/4,3,27,0
C6,0.16666666666666666,4/4,3,27,0
G5,0.16666666666666666,4/4,3,27,0
E5,0.16666666666666666,4/4,3,27,0
G5,0.16666666666666666,4/4,3,27,0
E5,0.16666666666666666,4/4,3,27,0
C5,0.16666666666666666,4/4,3,27,0
0,1.0,4/4,3,27,0
B♭5,1.1666666666666667,4/4,3,28,0
G5,0.16666666666666666,4/4,3,28,0
E5,0.16666666666666666,4/4,3,28,0
G5,0.16666666666666666,4/4,3,28,0
E5,0.16666666666666666,4/4,3,28,0
C5,0.16666666666666666,4/4,3,28,0
B♭5,0.16666666666666666,4/4,3,28,0
G5,0.16666666666666666,4/4,3,28,0
E5,0.16666666666666666,4/4,3,28,0
G5,0.16666666666666666,4/4,3,28,0
E5,0.16666666666666666,4/4,3,28,0
C5,0.16666666666666666,4/4,3,28,0
0,1.0,4/4,3,28,0
A5,0.125,4/4,3,29,0
E5,0.125,4/4,3,29,0
F5,0.75,4/4,3,29,0
G5,0.125,4/4,3,29,0
E5,0.125,4/4,3,29,0
F5,0.75,4/4,3,29,0
C6,0.125,4/4,3,29,0
E5,0.125,4/4,3,29,0
F5,0.75,4/4,3,29,0
G5,0.125,4/4,3,29,0
E5,0.125,4/4,3,29,0
F5,0.75,4/4,3,29,0
D6,1.1666666666666667,4/4,3,30,0
A5,0.16666666666666666,4/4,3,30,0
F♯5,0.16666666666666666,4/4,3,30,0
A5,0.16666666666666666,4/4,3,30,0
F♯5,0.16666666666666666,4/4,3,30,0
D5,0.16666666666666666,4/4,3,30,0
D6,0.16666666666666666,4/4,3,30,0
A5,0.16666666666666666,4/4,3,30,0
F♯5,0.16666666666666666,4/4,3,30,0
A5,0.16666666666666666,4/4,3,30,0
F♯5,0.16666666666666666,4/4,3,30,0
D5,0.16666666666666666,4/4,3,30,0
0,1.0,4/4,3,30,0
C6,1.1666666666666667,4/4,3,31,0
A5,0.16666666666666666,4/4,3,31,0
F♯5,0.16666666666666666,4/4,3,31,0
A5,0.16666666666666666,4/4,3,31,0
F♯5,0.16666666666666666,4/4,3,31,0
D5,0.16666666666666666,4/4,3,31,0
C6,0.16666666666666666,4/4,3,31,0
A5,0.16666666666666666,4/4,3,31,0
F♯5,0.16666666666666666,4/4,3,31,0
A5,0.16666666666666666,4/4,3,31,0
F♯5,0.16666666666666666,4/4,3,31,0
D5,0.16666666666666666,4/4,3,31,0
0,1.0,4/4,3,31,0
B5,0.125,4/4,3,32,0
F♯5,0.125,4/4,3,32,0
G5,0.75,4/4,3,32,0
A5,0.125,4/4,3,32,0
F♯5,0.125,4/4,3,32,0
G5,0.75,4/4,3,32,0
D6,0.125,4/4,3,32,0
F♯5,0.125,4/4,3,32,0
G5,0.75,4/4,3,32,0
A5,0.125,4/4,3,32,0
F♯5,0.125,4/4,3,32,0
G5,0.75,4/4,3,32,0
A4,0.25,4/4,3,33,0
F5,0.125,4/4,3,33,0
E5,0.125,4/4,3,33,0
F5,0.25,4/4,3,33,0
A5,0.25,4/4,3,33,0
0,0.25,4/4,3,33,0
A5,0.25,4/4,3,33,0
G5,0.25,4/4,3,33,0
F5,0.25,4/4,3,33,0
B4,0.25,4/4,3,33,0
F5,0.125,4/4,3,33,0
E5,0.125,4/4,3,33,0
F5,0.25,4/4,3,33,0
A5,0.25,4/4,3,33,0
0,0.25,4/4,3,33,0
A5,0.25,4/4,3,33,0
G5,0.25,4/4,3,33,0
F5,0.25,4/4,3,33,0
C5,0.25,4/4,3,34,0
E5,0.125,4/4,3,34,0
D5,0.125,4/4,3,34,0
E5,0.25,4/4,3,34,0
C6,0.25,4/4,3,34,0
B4,0.25,4/4,3,34,0
E5,0.25,4/4,3,34,0
G5,0.25,4/4,3,34,0
C6,0.25,4/4,3,34,0
A4,0.25,4/4,3,34,0
E5,0.125,4/4,3,34,0
D5,0.125,4/4,3,34,0
E5,0.25,4/4,3,34,0
C6,0.25,4/4,3,34,0
G4,0.25,4/4,3,34,0
E5,0.25,4/4,3,34,0
G5,0.25,4/4,3,34,0
C6,0.25,4/4,3,34,0
F♯4,0.5,4/4,3,35,0
0,0.25,4/4,3,35,0
E5,0.25,4/4,3,35,0
E5,0.75,4/4,3,35,0
D5,0.125,4/4,3,35,0
E5,0.125,4/4,3,35,0
G4,0.25,4/4,3,35,0
D5,0.25,4/4,3,35,0
F♯5,0.25,4/4,3,35,0
G5,0.25,4/4,3,35,0
C5,0.25,4/4,3,35,0
E5,0.25,4/4,3,35,0
F♯5,0.25,4/4,3,35,0
G5,0.25,4/4,3,35,0
B4,0.25,4/4,3,36,0
D5,0.25,4/4,3,36,0
F♯5,0.25,4/4,3,36,0
G5,0.25,4/4,3,36,0
A4,0.25,4/4,3,36,0
C5,0.25,4/4,3,36,0
F♯5,0.25,4/4,3,36,0
G5,0.25,4/4,3,36,0
G4,1.0,4/4,3,36,0
0,1.0,4/4,3,36,0
0,0,0,x,x,.
E5,0.25,3/8,4,37,0
F5,0.25,3/8,4,37,0
G5,0.25,3/8,4,37,0
E5,0.25,3/8,4,37,0
F5,0.25,3/8,4,37,0
D5,0.25,3/8,4,37,0
C5,0.25,3/8,4,38,0
D5,0.25,3/8,4,38,0
C5,0.25,3/8,4,38,0
B4,0.25,3/8,4,38,0
C5,0.5,3/8,4,38,0
D5,0.25,3/8,4,39,0
E5,0.25,3/8,4,39,0
F5,0.25,3/8,4,39,0
G4,0.25,3/8,4,39,0
F5,0.5,3/8,4,39,0
F5,0.5,3/8,4,40,0
E5,0.25,3/8,4,40,0
D5,0.25,3/8,4,40,0
E5,0.5,3/8,4,40,0
A5,0.25,3/8,4,41,0
B5,0.25,3/8,4,41,0
C6,0.25,3/8,4,41,0
E5,0.25,3/8,4,41,0
A5,0.25,3/8,4,41,0
G5,0.25,3/8,4,41,0
F♯5,0.25,3/8,4,42,0
G5,0.25,3/8,4,42,0
A5,0.25,3/8,4,42,0
F♯5,0.25,3/8,4,42,0
D5,0.25,3/8,4,42,0
C5,0.25,3/8,4,42,0
B4,0.25,3/8,4,43,0
G5,0.25,3/8,4,43,0
A4,0.5,3/8,4,43,0
F♯5,0.5,3/8,4,43,0
G4,0.25,3/8,4,44,0
B4,0.25,3/8,4,44,0
D5,0.25,3/8,4,44,0
G5,0.25,3/8,4,44,0
F♯5,0.25,3/8,4,44,0
G5,0.25,3/8,4,44,0
G4,0.25,3/8,4,45,0
C5,0.25,3/8,4,45,0
E5,0.25,3/8,4,45,0
G5,0.25,3/8,4,45,0
F♯5,0.25,3/8,4,45,0
G5,0.25,3/8,4,45,0
G4,0.25,3/8,4,46,0
B4,0.25,3/8,4,46,0
D5,0.25,3/8,4,46,0
G5,0.25,3/8,4,46,0
F♯5,0.25,3/8,4,46,0
G5,0.25,3/8,4,46,0
B4,0.25,3/8,4,47,0
G5,0.25,3/8,4,47,0
A4,0.5,3/8,4,47,0
F♯5,0.5,3/8,4,47,0
G5,0.5,3/8,4,48,0
G4,0.5,3/8,4,48,0
0,0.5,3/8,4,48,0
E5,0.25,3/8,4,37,1
F5,0.25,3/8,4,37,1
G5,0.25,3/8,4,37,1
E5,0.25,3/8,4,37,1
F5,0.25,3/8,4,37,1
D5,0.25,3/8,4,37,1
C5,0.25,3/8,4,38,1
D5,0.25,3/8,4,38,1
C5,0.25,3/8,4,38,1
B4,0.25,3/8,4,38,1
C5,0.5,3/8,4,38,1
D5,0.25,3/8,4,39,1
E5,0.25,3/8,4,39,1
F5,0.25,3/8,4,39,1
G4,0.25,3/8,4,39,1
F5,0.5,3/8,4,39,1
F5,0.5,3/8,4,40,1
E5,0.25,3/8,4,40,1
D5,0.25,3/8,4,40,1
E5,0.5,3/8,4,40,1
A5,0.25,3/8,4,41,1
B5,0.25,3/8,4,41,1
C6,0.25,3/8,4,41,1
E5,0.25,3/8,4,41,1
A5,0.25,3/8,4,41,1
G5,0.25,3/8,4,41,1
F♯5,0.25,3/8,4,42,1
G5,0.25,3/8,4,42,1
A5,0.25,3/8,4,42,1
F♯5,0.25,3/8,4,42,1
D5,0.25,3/8,4,42,1
C5,0.25,3/8,4,42,1
B4,0.25,3/8,4,43,1
G5,0.25,3/8,4,43,1
A4,0.5,3/8,4,43,1
F♯5,0.5,3/8,4,43,1
G4,0.25,3/8,4,44,1
B4,0.25,3/8,4,44,1
D5,0.25,3/8,4,44,1
G5,0.25,3/8,4,44,1
F♯5,0.25,3/8,4,44,1
G5,0.25,3/8,4,44,1
G4,0.25,3/8,4,45,1
C5,0.25,3/8,4,45,1
E5,0.25,3/8,4,45,1
G5,0.25,3/8,4,45,1
F♯5,0.25,3/8,4,45,1
G5,0.25,3/8,4,45,1
G4,0.25,3/8,4,46,1
B4,0.25,3/8,4,46,1
D5,0.25,3/8,4,46,1
G5,0.25,3/8,4,46,1
F♯5,0.25,3/8,4,46,1
G5,0.25,3/8,4,46,1
B4,0.25,3/8,4,47,1
G5,0.25,3/8,4,47,1
A4,0.5,3/8,4,47,1
F♯5,0.5,3/8,4,47,1
G5,0.5,3/8,4,48,1
G4,0.5,3/8,4,48,1
0,0.5,3/8,4,48,1
F5,0.25,3/8,4,49,0
G5,0.25,3/8,4,49,0
A5,0.25,3/8,4,49,0
F5,0.25,3/8,4,49,0
G5,0.25,3/8,4,49,0
E5,0.25,3/8,4,49,0
F5,0.5,3/8,4,50,0
E5,0.5,3/8,4,50,0
D5,0.5,3/8,4,50,0
E5,0.25,3/8,4,51,0
F5,0.25,3/8,4,51,0
G5,0.25,3/8,4,51,0
E5,0.25,3/8,4,51,0
F5,0.25,3/8,4,51,0
D5,0.25,3/8,4,51,0
E5,0.5,3/8,4,52,0
D5,0.5,3/8,4,52,0
C5,0.5,3/8,4,52,0
A5,0.25,3/8,4,53,0
G5,0.25,3/8,4,53,0
A5,0.25,3/8,4,53,0
F5,0.25,3/8,4,53,0
E5,0.25,3/8,4,53,0
F5,0.25,3/8,4,53,0
C6,0.25,3/8,4,54,0
B5,0.25,3/8,4,54,0
C6,0.25,3/8,4,54,0
E5,0.25,3/8,4,54,0
D5,0.25,3/8,4,54,0
C5,0.25,3/8,4,54,0
D5,0.5,3/8,4,55,0
G4,0.5,3/8,4,55,0
B4,0.5,3/8,4,55,0
C5,0.25,3/8,4,56,0
E5,0.25,3/8,4,56,0
G5,0.25,3/8,4,56,0
C6,0.25,3/8,4,56,0
B5,0.25,3/8,4,56,0
C6,0.25,3/8,4,56,0
C5,0.25,3/8,4,57,0
F5,0.25,3/8,4,57,0
A5,0.25,3/8,4,57,0
C6,0.25,3/8,4,57,0
B5,0.25,3/8,4,57,0
C6,0.25,3/8,4,57,0
C5,0.25,3/8,4,58,0
E5,0.25,3/8,4,58,0
G5,0.25,3/8,4,58,0
C6,0.25,3/8,4,58,0
B5,0.25,3/8,4,58,0
C6,0.25,3/8,4,58,0
A5,0.25,3/8,4,59,0
G5,0.25,3/8,4,59,0
A5,0.25,3/8,4,59,0
F5,0.25,3/8,4,59,0
E5,0.25,3/8,4,59,0
F5,0.25,3/8,4,59,0
C6,0.25,3/8,4,60,0
B5,0.25,3/8,4,60,0
C6,0.25,3/8,4,60,0
E5,0.25,3/8,4,60,0
D5,0.25,3/8,4,60,0
C5,0.25,3/8,4,60,0
D5,0.5,3/8,4,61,0
G4,0.5,3/8,4,61,0
B4,0.5,3/8,4,61,0
C5,0.75,3/8,4,62,0
E5,0.25,3/8,4,62,0
D5,0.25,3/8,4,62,0
C5,0.25,3/8,4,62,0
F5,0.25,3/8,4,49,1
G5,0.25,3/8,4,49,1
A5,0.25,3/8,4,49,1
F5,0.25,3/8,4,49,1
G5,0.25,3/8,4,49,1
E5,0.25,3/8,4,49,1
F5,0.5,3/8,4,50,1
E5,0.5,3/8,4,50,1
D5,0.5,3/8,4,50,1
E5,0.25,3/8,4,51,1
F5,0.25,3/8,4,51,1
G5,0.25,3/8,4,51,1
E5,0.25,3/8,4,51,1
F5,0.25,3/8,4,51,1
D5,0.25,3/8,4,51,1
E5,0.5,3/8,4,52,1
D5,0.5,3/8,4,52,1
C5,0.5,3/8,4,52,1
A5,0.25,3/8,4,53,1
G5,0.25,3/8,4,53,1
A5,0.25,3/8,4,53,1
F5,0.25,3/8,4,53,1
E5,0.25,3/8,4,53,1
F5,0.25,3/8,4,53,1
C6,0.25,3/8,4,54,1
B5,0.25,3/8,4,54,1
C6,0.25,3/8,4,54,1
E5,0.25,3/8,4,54,1
D5,0.25,3/8,4,54,1
C5,0.25,3/8,4,54,1
D5,0.5,3/8,4,55,1
G4,0.5,3/8,4,55,1
B4,0.5,3/8,4,55,1
C5,0.25,3/8,4,56,1
E5,0.25,3/8,4,56,1
G5,0.25,3/8,4,56,1
C6,0.25,3/8,4,56,1
B5,0.25,3/8,4,56,1
C6,0.25,3/8,4,56,1
C5,0.25,3/8,4,57,1
F5,0.25,3/8,4,57,1
A5,0.25,3/8,4,57,1
C6,0.25,3/8,4,57,1
B5,0.25,3/8,4,57,1
C6,0.25,3/8,4,57,1
C5,0.25,3/8,4,58,1
E5,0.25,3/8,4,58,1
G5,0.25,3/8,4,58,1
C6,0.25,3/8,4,58,1
B5,0.25,3/8,4,58,1
C6,0.25,3/8,4,58,1
A5,0.25,3/8,4,59,1
G5,0.25,3/8,4,59,1
A5,0.25,3/8,4,59,1
F5,0.25,3/8,4,59,1
E5,0.25,3/8,4,59,1
F5,0.25,3/8,4,59,1
C6,0.25,3/8,4,60,1
B5,0.25,3/8,4,60,1
C6,0.25,3/8,4,60,1
E5,0.25,3/8,4,60,1
D5,0.25,3/8,4,60,1
C5,0.25,3/8,4,60,1
D5,0.5,3/8,4,61,1
G4,0.5,3/8,4,61,1
B4,0.5,3/8,4,61,1
C5,1.5,3/8,4,63,0
0,0,0,x,x,.
