Note,Score_duration,Time-Signature,Movement,Measure,Repeated
A5,0.25,4/4,1,6,0
D6,0.25,4/4,1,6,0
A5,0.25,4/4,1,6,0
D5,0.25,4/4,1,6,0
F♯5,0.25,4/4,1,6,0
A5,0.25,4/4,1,6,0
F♯5,0.25,4/4,1,6,0
D5,0.25,4/4,1,6,0
G5,0.25,4/4,1,6,0
B5,0.25,4/4,1,6,0
G5,0.25,4/4,1,6,0
D5,0.25,4/4,1,7,0
F♯5,0.25,4/4,1,7,0
A5,0.25,4/4,1,7,0
F♯5,0.25,4/4,1,7,0
D5,0.25,4/4,1,7,0
A5,0.25,4/4,1,7,0
D6,0.25,4/4,1,7,0
A5,0.25,4/4,1,7,0
D5,0.25,4/4,1,7,0
F♯5,0.25,4/4,1,7,0
A5,0.25,4/4,1,7,0
F♯5,0.25,4/4,1,7,0
D5,0.25,4/4,1,7,0
G5,0.25,4/4,1,7,0
B5,0.25,4/4,1,7,0
G5,0.25,4/4,1,7,0
D5,0.25,4/4,1,8,0
F♯5,0.25,4/4,1,8,0
A5,0.25,4/4,1,8,0
F♯5,0.25,4/4,1,8,0
C♯5,0.25,4/4,1,8,0
E5,0.25,4/4,1,8,0
G5,0.25,4/4,1,8,0
E5,0.25,4/4,1,8,0
D5,0.25,4/4,1,8,0
E5,0.25,4/4,1,8,0
F♯5,0.5,4/4,1,8,0
0,0.25,4/4,1,8,0
F♯5,0.25,4/4,1,8,0
G5,0.25,4/4,1,8,0
A5,0.25,4/4,1,8,0
B5,0.25,4/4,1,9,0
G4,0.25,4/4,1,9,0
F♯4,0.25,4/4,1,9,0
G4,0.25,4/4,1,9,0
B5,0.25,4/4,1,9,0
G5,0.25,4/4,1,9,0
B5,0.25,4/4,1,9,0
G5,0.25,4/4,1,9,0
C5,0.25,4/4,1,9,0
D5,0.25,4/4,1,9,0
E5,0.25,4/4,1,9,0
F♯5,0.25,4/4,1,9,0
G5,0.25,4/4,1,9,0
A5,0.25,4/4,1,9,0
B5,0.25,4/4,1,9,0
G5,0.25,4/4,1,9,0
A5,0.25,4/4,1,10,0
F♯4,0.25,4/4,1,10,0
G4,0.25,4/4,1,10,0
F♯4,0.25,4/4,1,10,0
A5,0.25,4/4,1,10,0
F♯5,0.25,4/4,1,10,0
A5,0.25,4/4,1,10,0
F♯5,0.25,4/4,1,10,0
B4,0.25,4/4,1,10,0
C♯5,0.25,4/4,1,10,0
D♯5,0.25,4/4,1,10,0
E5,0.25,4/4,1,10,0
F♯5,0.25,4/4,1,10,0
G5,0.25,4/4,1,10,0
A5,0.25,4/4,1,10,0
F♯5,0.25,4/4,1,10,0
G5,0.25,4/4,1,11,0
E5,0.25,4/4,1,11,0
F♯5,0.25,4/4,1,11,0
B4,0.25,4/4,1,11,0
B5,0.25,4/4,1,11,0
G5,0.25,4/4,1,11,0
A5,0.25,4/4,1,11,0
B4,0.25,4/4,1,11,0
G5,0.25,4/4,1,11,0
E5,0.25,4/4,1,11,0
F♯5,0.25,4/4,1,11,0
B4,0.25,4/4,1,11,0
B5,0.25,4/4,1,11,0
G5,0.25,4/4,1,11,0
A5,0.25,4/4,1,11,0
B4,0.25,4/4,1,11,0
G5,0.25,4/4,1,12,0
D♯5,0.25,4/4,1,12,0
E5,0.25,4/4,1,12,0
B4,0.25,4/4,1,12,0
F♯5,0.25,4/4,1,12,0
C♯5,0.25,4/4,1,12,0
D♯5,0.25,4/4,1,12,0
B4,0.25,4/4,1,12,0
E5,0.5,4/4,1,12,0
E4,0.5,4/4,1,12,0
0,0.25,4/4,1,12,0
E5,0.25,4/4,1,12,0
F♯5,0.25,4/4,1,12,0
G5,0.25,4/4,1,12,0
A5,0.25,4/4,1,13,0
F♯4,0.25,4/4,1,13,0
G4,0.25,4/4,1,13,0
F♯4,0.25,4/4,1,13,0
A5,0.25,4/4,1,13,0
F♯5,0.25,4/4,1,13,0
A5,0.25,4/4,1,13,0
F♯5,0.25,4/4,1,13,0
B4,0.25,4/4,1,13,0
C♯5,0.25,4/4,1,13,0
D♯5,0.25,4/4,1,13,0
E5,0.25,4/4,1,13,0
F♯5,0.25,4/4,1,13,0
G5,0.25,4/4,1,13,0
A5,0.25,4/4,1,13,0
F♯5,0.25,4/4,1,13,0
G5,0.25,4/4,1,14,0
E4,0.25,4/4,1,14,0
D♯4,0.25,4/4,1,14,0
E4,0.25,4/4,1,14,0
G5,0.25,4/4,1,14,0
E5,0.25,4/4,1,14,0
G5,0.25,4/4,1,14,0
E5,0.25,4/4,1,14,0
A4,0.25,4/4,1,14,0
B4,0.25,4/4,1,14,0
C♯5,0.25,4/4,1,14,0
D5,0.25,4/4,1,14,0
E5,0.25,4/4,1,14,0
F♯5,0.25,4/4,1,14,0
G5,0.25,4/4,1,14,0
E5,0.25,4/4,1,14,0
F♯5,0.25,4/4,1,15,0
D5,0.25,4/4,1,15,0
E5,0.25,4/4,1,15,0
A4,0.25,4/4,1,15,0
A5,0.25,4/4,1,15,0
F♯5,0.25,4/4,1,15,0
G5,0.25,4/4,1,15,0
A4,0.25,4/4,1,15,0
F♯5,0.25,4/4,1,15,0
D5,0.25,4/4,1,15,0
E5,0.25,4/4,1,15,0
A4,0.25,4/4,1,15,0
A5,0.25,4/4,1,15,0
F♯5,0.25,4/4,1,15,0
G5,0.25,4/4,1,15,0
A4,0.25,4/4,1,15,0
F♯5,0.25,4/4,1,16,0
C♯5,0.25,4/4,1,16,0
D5,0.25,4/4,1,16,0
A4,0.25,4/4,1,16,0
E5,0.25,4/4,1,16,0
B4,0.25,4/4,1,16,0
C♯5,0.25,4/4,1,16,0
A4,0.25,4/4,1,16,0
D5,0.5,4/4,1,16,0
D4,0.5,4/4,1,16,0
0,0.25,4/4,1,16,0
C5,0.25,4/4,1,16,0
B4,0.25,4/4,1,16,0
A4,0.25,4/4,1,16,0
B4,0.25,4/4,1,17,0
G5,0.25,4/4,1,17,0
D6,0.25,4/4,1,17,0
G5,0.25,4/4,1,17,0
B4,0.25,4/4,1,17,0
G5,0.25,4/4,1,17,0
D6,0.25,4/4,1,17,0
G5,0.25,4/4,1,17,0
C5,0.25,4/4,1,17,0
D6,0.25,4/4,1,17,0
C6,0.25,4/4,1,17,0
B5,0.25,4/4,1,17,0
D6,0.25,4/4,1,17,0
C6,0.25,4/4,1,17,0
B5,0.25,4/4,1,17,0
C6,0.25,4/4,1,17,0
A4,0.25,4/4,1,18,0
F♯5,0.25,4/4,1,18,0
C6,0.25,4/4,1,18,0
F♯5,0.25,4/4,1,18,0
A4,0.25,4/4,1,18,0
F♯5,0.25,4/4,1,18,0
C6,0.25,4/4,1,18,0
F♯5,0.25,4/4,1,18,0
B4,0.25,4/4,1,18,0
C6,0.25,4/4,1,18,0
B5,0.25,4/4,1,18,0
A5,0.25,4/4,1,18,0
C6,0.25,4/4,1,18,0
B5,0.25,4/4,1,18,0
A5,0.25,4/4,1,18,0
B5,0.25,4/4,1,18,0
G♯4,0.25,4/4,1,19,0
E5,0.25,4/4,1,19,0
B5,0.25,4/4,1,19,0
E5,0.25,4/4,1,19,0
G♯4,0.25,4/4,1,19,0
E5,0.25,4/4,1,19,0
B5,0.25,4/4,1,19,0
E5,0.25,4/4,1,19,0
A4,0.25,4/4,1,19,0
B5,0.25,4/4,1,19,0
A5,0.25,4/4,1,19,0
G♯5,0.25,4/4,1,19,0
B5,0.25,4/4,1,19,0
A5,0.25,4/4,1,19,0
G♯5,0.25,4/4,1,19,0
A5,0.25,4/4,1,19,0
F♯4,0.25,4/4,1,20,0
D5,0.25,4/4,1,20,0
A5,0.25,4/4,1,20,0
D5,0.25,4/4,1,20,0
F♯4,0.25,4/4,1,20,0
D5,0.25,4/4,1,20,0
A5,0.25,4/4,1,20,0
D5,0.25,4/4,1,20,0
G4,0.25,4/4,1,20,0
A5,0.25,4/4,1,20,0
G5,0.25,4/4,1,20,0
F♯5,0.25,4/4,1,20,0
A5,0.25,4/4,1,20,0
G5,0.25,4/4,1,20,0
F♯5,0.25,4/4,1,20,0
G5,0.25,4/4,1,20,0
G4,0.25,4/4,1,21,0
G5,0.25,4/4,1,21,0
A4,0.25,4/4,1,21,0
G5,0.25,4/4,1,21,0
B4,0.25,4/4,1,21,0
G5,0.25,4/4,1,21,0
C5,0.25,4/4,1,21,0
G5,0.25,4/4,1,21,0
D5,0.25,4/4,1,21,0
F♯5,0.25,4/4,1,21,0
B4,0.25,4/4,1,21,0
G5,0.25,4/4,1,21,0
E5,0.25,4/4,1,21,0
G5,0.25,4/4,1,21,0
A4,0.25,4/4,1,21,0
A5,0.25,4/4,1,21,0
F♯5,0.25,4/4,1,22,0
D5,0.25,4/4,1,22,0
G5,0.25,4/4,1,22,0
B4,0.25,4/4,1,22,0
C5,0.25,4/4,1,22,0
G5,0.25,4/4,1,22,0
D5,0.25,4/4,1,22,0
F♯5,0.25,4/4,1,22,0
G5,0.5,4/4,1,22,0
G4,0.5,4/4,1,22,0
0,0.25,4/4,1,22,0
A4,0.25,4/4,1,22,0
B4,0.25,4/4,1,22,0
C♯5,0.25,4/4,1,22,0
D4,0.25,4/4,1,23,0
D5,0.25,4/4,1,23,0
E4,0.25,4/4,1,23,0
D5,0.25,4/4,1,23,0
F♯4,0.25,4/4,1,23,0
D5,0.25,4/4,1,23,0
D4,0.25,4/4,1,23,0
D5,0.25,4/4,1,23,0
E4,0.25,4/4,1,23,0
D5,0.25,4/4,1,23,0
F♯4,0.25,4/4,1,23,0
D5,0.25,4/4,1,23,0
G4,0.25,4/4,1,23,0
D5,0.25,4/4,1,23,0
E4,0.25,4/4,1,23,0
D5,0.25,4/4,1,23,0
F♯4,0.25,4/4,1,24,0
D5,0.25,4/4,1,24,0
D4,0.25,4/4,1,24,0
D5,0.25,4/4,1,24,0
E4,0.25,4/4,1,24,0
E5,0.25,4/4,1,24,0
F♯4,0.25,4/4,1,24,0
F♯5,0.25,4/4,1,24,0
G4,0.25,4/4,1,24,0
G5,0.25,4/4,1,24,0
A4,0.25,4/4,1,24,0
G5,0.25,4/4,1,24,0
B4,0.25,4/4,1,24,0
G5,0.25,4/4,1,24,0
C5,0.25,4/4,1,24,0
A5,0.25,4/4,1,24,0
D5,0.25,4/4,1,25,0
F♯5,0.25,4/4,1,25,0
B4,0.25,4/4,1,25,0
G5,0.25,4/4,1,25,0
E5,0.25,4/4,1,25,0
G5,0.25,4/4,1,25,0
C5,0.25,4/4,1,25,0
A5,0.25,4/4,1,25,0
F♯5,0.25,4/4,1,25,0
D5,0.25,4/4,1,25,0
G5,0.25,4/4,1,25,0
B4,0.25,4/4,1,25,0
C5,0.25,4/4,1,25,0
G5,0.25,4/4,1,25,0
D5,0.25,4/4,1,25,0
F♯5,0.25,4/4,1,25,0
G5,0.25,4/4,1,26,0
B5,0.25,4/4,1,26,0
G5,0.25,4/4,1,26,0
D5,0.25,4/4,1,26,0
B4,0.25,4/4,1,26,0
G5,0.25,4/4,1,26,0
D5,0.25,4/4,1,26,0
B4,0.25,4/4,1,26,0
G4,1.0,4/4,1,26,0
0,1.0,4/4,1,26,0
0,0,0,x,x,.
0,1.0,4/4,2,27,0
E4,1.0,4/4,2,27,0
C♯5,1.0,4/4,2,27,0
G5,1.0,4/4,2,27,0
D4,0.5,4/4,2,28,0
F♯5,0.5,4/4,2,28,0
0,1.0,4/4,2,28,0
0,0,0,x,x,.
0,0.5,4/4,3,29,0
D5,0.5,4/4,3,29,0
G5,0.5,4/4,3,29,0
G5,0.5,4/4,3,29,0
G5,0.5,4/4,3,29,0
G4,0.25,4/4,3,29,0
B4,0.25,4/4,3,29,0
A4,0.25,4/4,3,29,0
C5,0.25,4/4,3,29,0
B4,0.25,4/4,3,29,0
D5,0.25,4/4,3,29,0
C5,0.5,4/4,3,30,0
E5,0.5,4/4,3,30,0
A5,0.5,4/4,3,30,0
A5,0.5,4/4,3,30,0
A5,0.5,4/4,3,30,0
A4,0.25,4/4,3,30,0
C5,0.25,4/4,3,30,0
B4,0.25,4/4,3,30,0
D5,0.25,4/4,3,30,0
C♯5,0.25,4/4,3,30,0
E5,0.25,4/4,3,30,0
D5,0.25,4/4,3,31,0
A5,0.25,4/4,3,31,0
G5,0.25,4/4,3,31,0
F♯5,0.25,4/4,3,31,0
G5,0.5,4/4,3,31,0
B4,0.5,4/4,3,31,0
A4,0.25,4/4,3,31,0
G5,0.25,4/4,3,31,0
F♯5,0.25,4/4,3,31,0
E5,0.25,4/4,3,31,0
F♯5,0.5,4/4,3,31,0
D5,0.5,4/4,3,31,0
G4,0.25,4/4,3,32,0
B4,0.25,4/4,3,32,0
A4,0.25,4/4,3,32,0
G4,0.25,4/4,3,32,0
E5,0.5,4/4,3,32,0
G4,0.5,4/4,3,32,0
F♯4,0.5,4/4,3,32,0
D5,0.5,4/4,3,32,0
E4,0.5,4/4,3,32,0
C♯5,0.5,4/4,3,32,0
D4,0.5,4/4,3,33,0
A5,0.5,4/4,3,33,0
D6,0.5,4/4,3,33,0
D6,0.5,4/4,3,33,0
D6,0.5,4/4,3,33,0
D5,0.25,4/4,3,33,0
F♯5,0.25,4/4,3,33,0
E5,0.25,4/4,3,33,0
G5,0.25,4/4,3,33,0
F♯5,0.25,4/4,3,33,0
A5,0.25,4/4,3,33,0
G5,0.5,4/4,3,34,0
B5,0.5,4/4,3,34,0
E6,0.5,4/4,3,34,0
E6,0.5,4/4,3,34,0
E6,0.5,4/4,3,34,0
E5,0.25,4/4,3,34,0
G5,0.25,4/4,3,34,0
F♯5,0.25,4/4,3,34,0
A5,0.25,4/4,3,34,0
G♯5,0.25,4/4,3,34,0
B5,0.25,4/4,3,34,0
A5,0.25,4/4,3,35,0
C♯6,0.25,4/4,3,35,0
B5,0.25,4/4,3,35,0
C♯6,0.25,4/4,3,35,0
D6,0.5,4/4,3,35,0
F♯5,0.5,4/4,3,35,0
E5,0.25,4/4,3,35,0
D6,0.25,4/4,3,35,0
C♯6,0.25,4/4,3,35,0
B5,0.25,4/4,3,35,0
C♯6,0.5,4/4,3,35,0
A5,0.5,4/4,3,35,0
D5,0.5,4/4,3,36,0
D4,0.25,4/4,3,36,0
F♯4,0.25,4/4,3,36,0
E4,0.25,4/4,3,36,0
G4,0.25,4/4,3,36,0
F♯4,0.25,4/4,3,36,0
A4,0.25,4/4,3,36,0
G♯4,0.5,4/4,3,36,0
D5,0.5,4/4,3,36,0
E5,0.5,4/4,3,36,0
D5,0.5,4/4,3,36,0
0,0.5,4/4,3,37,0
B5,0.25,4/4,3,37,0
D6,0.25,4/4,3,37,0
C6,0.5,4/4,3,37,0
B5,0.5,4/4,3,37,0
C6,0.5,4/4,3,37,0
A4,0.25,4/4,3,37,0
C5,0.25,4/4,3,37,0
F♯4,0.25,4/4,3,37,0
A4,0.25,4/4,3,37,0
F♯4,0.25,4/4,3,37,0
A4,0.25,4/4,3,37,0
D♯4,0.5,4/4,3,38,0
B4,0.5,4/4,3,38,0
C5,0.5,4/4,3,38,0
B4,0.5,4/4,3,38,0
0,0.5,4/4,3,38,0
F♯5,0.25,4/4,3,38,0
A5,0.25,4/4,3,38,0
G5,0.5,4/4,3,38,0
F♯5,0.5,4/4,3,38,0
G5,0.5,4/4,3,39,0
E4,0.25,4/4,3,39,0
G4,0.25,4/4,3,39,0
F♯4,0.25,4/4,3,39,0
A4,0.25,4/4,3,39,0
G4,0.25,4/4,3,39,0
B4,0.25,4/4,3,39,0
A4,0.25,4/4,3,39,0
C5,0.25,4/4,3,39,0
F♯4,0.25,4/4,3,39,0
A4,0.25,4/4,3,39,0
G4,0.25,4/4,3,39,0
B4,0.25,4/4,3,39,0
A4,0.25,4/4,3,39,0
C5,0.25,4/4,3,39,0
B4,0.5,4/4,3,40,0
F♯5,0.5,4/4,3,40,0
B5,0.5,4/4,3,40,0
B5,0.5,4/4,3,40,0
B5,0.5,4/4,3,40,0
B4,0.25,4/4,3,40,0
D5,0.25,4/4,3,40,0
C♯5,0.25,4/4,3,40,0
E5,0.25,4/4,3,40,0
D♯5,0.25,4/4,3,40,0
F♯5,0.25,4/4,3,40,0
E5,0.5,4/4,3,41,0
E4,0.5,4/4,3,41,0
A4,0.5,4/4,3,41,0
A4,0.5,4/4,3,41,0
A4,0.5,4/4,3,41,0
G5,0.25,4/4,3,41,0
E5,0.25,4/4,3,41,0
F♯5,0.25,4/4,3,41,0
D♯5,0.25,4/4,3,41,0
E5,0.25,4/4,3,41,0
C♯5,0.25,4/4,3,41,0
D♯5,0.25,4/4,3,42,0
B4,0.25,4/4,3,42,0
C5,0.25,4/4,3,42,0
B4,0.25,4/4,3,42,0
E5,0.5,4/4,3,42,0
G4,0.5,4/4,3,42,0
F♯4,0.25,4/4,3,42,0
E5,0.25,4/4,3,42,0
D♯5,0.25,4/4,3,42,0
C♯5,0.25,4/4,3,42,0
D♯5,0.5,4/4,3,42,0
B4,0.5,4/4,3,42,0
E4,0.5,4/4,3,43,0
E5,0.25,4/4,3,43,0
F♯5,0.25,4/4,3,43,0
G5,0.5,4/4,3,43,0
E4,0.5,4/4,3,43,0
A♯4,0.5,4/4,3,43,0
G5,0.5,4/4,3,43,0
F♯5,0.5,4/4,3,43,0
E5,0.5,4/4,3,43,0
0,0.5,4/4,3,44,0
A♯5,0.25,4/4,3,44,0
B5,0.25,4/4,3,44,0
C♯6,0.5,4/4,3,44,0
F♯5,0.5,4/4,3,44,0
B4,0.5,4/4,3,44,0
D6,0.5,4/4,3,44,0
C♯6,0.5,4/4,3,44,0
B5,0.5,4/4,3,44,0
E4,0.5,4/4,3,45,0
C♯6,0.5,4/4,3,45,0
F♯4,0.5,4/4,3,45,0
A♯5,0.5,4/4,3,45,0
0,0.5,4/4,3,45,0
B4,0.25,4/4,3,45,0
C5,0.25,4/4,3,45,0
B4,0.5,4/4,3,45,0
A4,0.5,4/4,3,45,0
G4,0.5,4/4,3,46,0
D5,0.5,4/4,3,46,0
G5,0.5,4/4,3,46,0
G5,0.5,4/4,3,46,0
G5,0.5,4/4,3,46,0
G4,0.25,4/4,3,46,0
B4,0.25,4/4,3,46,0
A4,0.25,4/4,3,46,0
C5,0.25,4/4,3,46,0
B4,0.25,4/4,3,46,0
D5,0.25,4/4,3,46,0
C5,0.5,4/4,3,47,0
E5,0.5,4/4,3,47,0
A5,0.5,4/4,3,47,0
A5,0.5,4/4,3,47,0
A5,0.5,4/4,3,47,0
A4,0.25,4/4,3,47,0
C5,0.25,4/4,3,47,0
B4,0.25,4/4,3,47,0
D5,0.25,4/4,3,47,0
C♯5,0.25,4/4,3,47,0
E5,0.25,4/4,3,47,0
D5,0.25,4/4,3,48,0
A5,0.25,4/4,3,48,0
G5,0.25,4/4,3,48,0
F♯5,0.25,4/4,3,48,0
G5,0.5,4/4,3,48,0
B4,0.5,4/4,3,48,0
A4,0.25,4/4,3,48,0
G5,0.25,4/4,3,48,0
F♯5,0.25,4/4,3,48,0
E5,0.25,4/4,3,48,0
F♯5,0.5,4/4,3,48,0
D5,0.5,4/4,3,48,0
G4,0.25,4/4,3,49,0
B5,0.25,4/4,3,49,0
E5,0.25,4/4,3,49,0
D♯5,0.25,4/4,3,49,0
E5,0.5,4/4,3,49,0
G4,0.5,4/4,3,49,0
F♯4,0.25,4/4,3,49,0
A5,0.25,4/4,3,49,0
D5,0.25,4/4,3,49,0
C♯5,0.25,4/4,3,49,0
D5,0.5,4/4,3,49,0
F♯4,0.5,4/4,3,49,0
E4,0.25,4/4,3,50,0
G5,0.25,4/4,3,50,0
C5,0.25,4/4,3,50,0
B4,0.25,4/4,3,50,0
C5,0.5,4/4,3,50,0
E4,0.5,4/4,3,50,0
D4,0.25,4/4,3,50,0
C5,0.25,4/4,3,50,0
B4,0.25,4/4,3,50,0
A4,0.25,4/4,3,50,0
G4,0.25,4/4,3,50,0
F5,0.25,4/4,3,50,0
E5,0.25,4/4,3,50,0
D5,0.25,4/4,3,50,0
C5,0.25,4/4,3,51,0
E5,0.25,4/4,3,51,0
C5,0.25,4/4,3,51,0
E5,0.25,4/4,3,51,0
A4,0.25,4/4,3,51,0
C5,0.25,4/4,3,51,0
A4,0.25,4/4,3,51,0
C5,0.25,4/4,3,51,0
F♯4,0.5,4/4,3,51,0
C5,0.5,4/4,3,51,0
B4,0.5,4/4,3,51,0
A4,0.5,4/4,3,51,0
0,0.5,4/4,3,52,0
A5,0.25,4/4,3,52,0
C6,0.25,4/4,3,52,0
B5,0.5,4/4,3,52,0
A5,0.5,4/4,3,52,0
B5,0.5,4/4,3,52,0
A5,0.25,4/4,3,52,0
G5,0.25,4/4,3,52,0
D5,0.5,4/4,3,52,0
F♯5,0.5,4/4,3,52,0
G5,0.5,4/4,3,53,0
G4,0.25,4/4,3,53,0
B4,0.25,4/4,3,53,0
A4,0.25,4/4,3,53,0
C5,0.25,4/4,3,53,0
B4,0.25,4/4,3,53,0
D5,0.25,4/4,3,53,0
C5,0.25,4/4,3,53,0
E5,0.25,4/4,3,53,0
A4,0.25,4/4,3,53,0
C5,0.25,4/4,3,53,0
B4,0.25,4/4,3,53,0
D5,0.25,4/4,3,53,0
C♯5,0.25,4/4,3,53,0
E5,0.25,4/4,3,53,0
D5,0.5,4/4,3,54,0
A5,0.5,4/4,3,54,0
D6,0.5,4/4,3,54,0
D6,0.5,4/4,3,54,0
D6,0.5,4/4,3,54,0
D5,0.25,4/4,3,54,0
F♯5,0.25,4/4,3,54,0
E5,0.25,4/4,3,54,0
G5,0.25,4/4,3,54,0
F♯5,0.25,4/4,3,54,0
A5,0.25,4/4,3,54,0
G5,0.5,4/4,3,55,0
G4,0.5,4/4,3,55,0
C5,0.5,4/4,3,55,0
C5,0.5,4/4,3,55,0
C5,0.5,4/4,3,55,0
B5,0.25,4/4,3,55,0
G5,0.25,4/4,3,55,0
A5,0.25,4/4,3,55,0
F♯5,0.25,4/4,3,55,0
G5,0.25,4/4,3,55,0
E5,0.25,4/4,3,55,0
F♯5,0.25,4/4,3,56,0
D5,0.25,4/4,3,56,0
E5,0.25,4/4,3,56,0
F♯5,0.25,4/4,3,56,0
G5,0.5,4/4,3,56,0
B4,0.5,4/4,3,56,0
A4,0.25,4/4,3,56,0
G5,0.25,4/4,3,56,0
F♯5,0.25,4/4,3,56,0
E5,0.25,4/4,3,56,0
F♯5,0.5,4/4,3,56,0
D5,0.5,4/4,3,56,0
G4,0.25,4/4,3,57,0
A4,0.25,4/4,3,57,0
B4,0.25,4/4,3,57,0
C5,0.25,4/4,3,57,0
D5,0.5,4/4,3,57,0
D4,0.5,4/4,3,57,0
G4,1.0,4/4,3,57,0
0,1.0,4/4,3,57,0
0,0,0,x,x,.
G5,0.5,6/4,4,58,0
F♯5,0.5,6/4,4,58,0
G5,1.0,6/4,4,59,0
D5,1.0,6/4,4,59,0
B4,1.0,6/4,4,59,0
D5,1.0,6/4,4,59,0
B4,1.0,6/4,4,59,0
G4,1.0,6/4,4,59,0
E5,3.0,6/4,4,60,0
D5,3.0,6/4,4,60,0
B4,0.5,6/4,4,61,0
C5,0.5,6/4,4,61,0
D5,1.0,6/4,4,61,0
G4,1.0,6/4,4,61,0
A4,0.5,6/4,4,61,0
B4,0.5,6/4,4,61,0
C5,1.0,6/4,4,61,0
E4,1.0,6/4,4,61,0
F♯4,0.5,6/4,4,62,0
G4,0.5,6/4,4,62,0
A4,1.0,6/4,4,62,0
D4,1.0,6/4,4,62,0
D5,2.0,6/4,4,62,0
C5,1.0,6/4,4,62,0
B4,1.0,6/4,4,63,0
D5,1.0,6/4,4,63,0
G4,1.0,6/4,4,63,0
E5,2.0,6/4,4,63,0
D5,1.0,6/4,4,63,0
C♯5,1.0,6/4,4,64,0
E5,1.0,6/4,4,64,0
A4,1.0,6/4,4,64,0
A5,2.0,6/4,4,64,0
G5,1.0,6/4,4,64,0
F♯5,0.5,6/4,4,65,0
G5,0.5,6/4,4,65,0
A5,1.0,6/4,4,65,0
D5,1.0,6/4,4,65,0
C♯5,0.5,6/4,4,65,0
D5,0.5,6/4,4,65,0
E5,1.0,6/4,4,65,0
C♯5,1.0,6/4,4,65,0
D5,1.0,6/4,4,66,0
F♯5,1.0,6/4,4,66,0
A4,1.0,6/4,4,66,0
E5,1.0,6/4,4,66,0
G5,1.0,6/4,4,66,0
A4,1.0,6/4,4,66,0
F♯5,1.0,6/4,4,67,0
A5,1.0,6/4,4,67,0
A4,1.0,6/4,4,67,0
G5,1.0,6/4,4,67,0
A5,1.0,6/4,4,67,0
A4,1.0,6/4,4,67,0
F♯5,1.0,6/4,4,68,0
A5,1.0,6/4,4,68,0
A4,1.0,6/4,4,68,0
E5,1.0,6/4,4,68,0
G5,1.0,6/4,4,68,0
A4,1.0,6/4,4,68,0
F♯5,0.5,6/4,4,69,0
G5,0.5,6/4,4,69,0
A5,1.0,6/4,4,69,0
D5,1.0,6/4,4,69,0
C♯5,0.5,6/4,4,69,0
D5,0.5,6/4,4,69,0
E5,1.0,6/4,4,69,0
C♯5,1.0,6/4,4,69,0
